YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.6,33.6,"$75,000 or greater",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,34.9,34.9,"Less than $15,000",,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q047,VALUE,53,Income,"Less than $15,000",INC,INCLESS15
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.4,36.4,"$15,000 - $24,999",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.3,35.3,"$50,000 - $74,999",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q037,VALUE,53,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.6,35.6,"$50,000 - $74,999",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.4,35.4,Data not reported,,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q037,VALUE,53,Income,Data not reported,INC,INCNR
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.7,34.7,"$75,000 or greater",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q037,VALUE,53,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,12.9,12.9,"$75,000 or greater",,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q047,VALUE,53,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,17.9,17.9,"$50,000 - $74,999",,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q047,VALUE,53,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.3,25.3,"$25,000 - $34,999",,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q047,VALUE,53,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.7,22.7,"$35,000 - $49,999",,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q047,VALUE,53,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.3,36.3,"$25,000 - $34,999",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,13.6,13.6,Data not reported,,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q047,VALUE,53,Income,Data not reported,INC,INCNR
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.6,31.6,"Less than $15,000",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q037,VALUE,53,Income,"Less than $15,000",INC,INCLESS15
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.9,33.9,"$25,000 - $34,999",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q037,VALUE,53,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.8,34.8,"$35,000 - $49,999",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.4,33.4,"$35,000 - $49,999",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q037,VALUE,53,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,32,32,"$35,000 - $49,999",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q037,VALUE,55,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.9,39.9,"$75,000 or greater",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,VALUE,55,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,35.5,35.5,"$15,000 - $24,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.9,40.9,"$25,000 - $34,999",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,VALUE,55,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,30.9,30.9,"$25,000 - $34,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,36.8,36.8,"Less than $15,000",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,"Less than $15,000",INC,INCLESS15
2022,2022,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,26.7,26.7,"Less than $15,000",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q037,VALUE,55,Income,"Less than $15,000",INC,INCLESS15
2022,2022,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.3,38.3,"$35,000 - $49,999",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,VALUE,55,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,29.4,29.4,"$25,000 - $34,999",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q037,VALUE,55,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.6,22.6,"$35,000 - $49,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41.1,41.1,"$50,000 - $74,999",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,VALUE,55,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.1,35.1,"$50,000 - $74,999",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q037,VALUE,55,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,28.2,28.2,"$15,000 - $24,999",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q037,VALUE,55,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,32.1,32.1,"$75,000 or greater",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q037,VALUE,55,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,16.1,16.1,"$75,000 or greater",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41.5,41.5,"$15,000 - $24,999",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,VALUE,55,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35,35,Data not reported,,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q037,VALUE,55,Income,Data not reported,INC,INCNR
2022,2022,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.5,33.5,Data not reported,,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,VALUE,55,Income,Data not reported,INC,INCNR
2022,2022,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19,19,Data not reported,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,Data not reported,INC,INCNR
2022,2022,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.6,19.6,"$50,000 - $74,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41.4,41.4,"$35,000 - $49,999",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,VALUE,54,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,26.9,26.9,"$50,000 - $74,999",,"(38.66551020200046, -80.71264013499967)",PA,PA1,Q047,VALUE,54,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,39.9,39.9,"$25,000 - $34,999",,"(38.66551020200046, -80.71264013499967)",PA,PA1,Q047,VALUE,54,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40,40,"$25,000 - $34,999",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,VALUE,54,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,44.1,44.1,"$15,000 - $24,999",,"(38.66551020200046, -80.71264013499967)",PA,PA1,Q047,VALUE,54,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,31.4,31.4,"$35,000 - $49,999",,"(38.66551020200046, -80.71264013499967)",PA,PA1,Q047,VALUE,54,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,27,27,"Less than $15,000",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q037,VALUE,54,Income,"Less than $15,000",INC,INCLESS15
2022,2022,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.1,19.1,"$75,000 or greater",,"(38.66551020200046, -80.71264013499967)",PA,PA1,Q047,VALUE,54,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.9,33.9,"$35,000 - $49,999",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q037,VALUE,54,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.9,40.9,"$75,000 or greater",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,VALUE,54,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.4,33.4,"$15,000 - $24,999",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q037,VALUE,54,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.1,33.1,Data not reported,,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q037,VALUE,54,Income,Data not reported,INC,INCNR
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,45.1,45.1,"$50,000 - $74,999",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,VALUE,54,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,46.9,46.9,"Less than $15,000",,"(38.66551020200046, -80.71264013499967)",PA,PA1,Q047,VALUE,54,Income,"Less than $15,000",INC,INCLESS15
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.6,36.6,"$25,000 - $34,999",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q037,VALUE,54,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.8,36.8,"Less than $15,000",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,VALUE,54,Income,"Less than $15,000",INC,INCLESS15
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.8,40.8,"$15,000 - $24,999",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,VALUE,54,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30.2,30.2,"$50,000 - $74,999",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q037,VALUE,54,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.6,40.6,Data not reported,,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,VALUE,54,Income,Data not reported,INC,INCNR
2022,2022,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.8,22.8,Data not reported,,"(38.66551020200046, -80.71264013499967)",PA,PA1,Q047,VALUE,54,Income,Data not reported,INC,INCNR
2022,2022,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,38.3,38.3,"$75,000 or greater",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q037,VALUE,54,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,WY,Wyoming,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,37.2,37.2,"$15,000 - $24,999",,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q047,VALUE,56,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,WY,Wyoming,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,16.3,16.3,"$75,000 or greater",,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q047,VALUE,56,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,WY,Wyoming,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.4,32.4,"$35,000 - $49,999",,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q036,VALUE,56,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,WY,Wyoming,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.7,33.7,"$75,000 or greater",,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q036,VALUE,56,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,WY,Wyoming,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,32.3,32.3,"$25,000 - $34,999",,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q037,VALUE,56,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,WY,Wyoming,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.5,36.5,Data not reported,,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q037,VALUE,56,Income,Data not reported,INC,INCNR
